AimAng1,AimAang2,Aimx,Aimy,GV.currentx1,GV.currenty1,GV.startx,GV.starty,GV.finishx,GV.finishy,dist,GV.Set_SteerAng,GV.Steerangle,GV.gogo,GV.ToEndPoint,GVQual,AveErr,ErrDeg
'48,'-2,168.80039741647053,160.78216140513365,168.05180280571412,160.11901391719388,110.0,110.0,220.0,205.0, 0.013,-2,-1,50,16.9,0,0,0
'48,'-2,168.80039741647053,160.78216140513365,168.05180280571412,160.11901391719388,110.0,110.0,220.0,205.0, 0.013,-2,-1,50,16.9,0,0,0
'49,'0,169.1788069495746,161.10896963826897,168.4291575958255,160.44704343168914,110.0,110.0,220.0,205.0, 0.011,0,-2,49,16.8,0,0,0
'49,'0,169.1788069495746,161.10896963826897,168.4291575958255,160.44704343168914,110.0,110.0,220.0,205.0, 0.011,0,-2,49,16.8,0,0,0
'49,'0,169.1788069495746,161.10896963826897,168.4291575958255,160.44704343168914,110.0,110.0,220.0,205.0, 0.011,0,-2,49,16.8,0,0,0
'49,'0,169.1788069495746,161.10896963826897,168.4291575958255,160.44704343168914,110.0,110.0,220.0,205.0, 0.011,0,-2,49,16.8,0,0,0
'49,'0,169.1788069495746,161.10896963826897,168.4291575958255,160.44704343168914,110.0,110.0,220.0,205.0, 0.011,0,-2,49,16.8,0,0,0
'49,'0,169.1788069495746,161.10896963826897,168.4291575958255,160.44704343168914,110.0,110.0,220.0,205.0, 0.011,0,-2,49,16.8,0,0,0
'49,'0,169.1788069495746,161.10896963826897,168.4291575958255,160.44704343168914,110.0,110.0,220.0,205.0, 0.011,0,-2,49,16.8,0,0,0
'49,'0,169.1788069495746,161.10896963826897,168.4291575958255,160.44704343168914,110.0,110.0,220.0,205.0, 0.011,0,-2,49,16.8,0,0,0
'49,'0,169.1788069495746,161.10896963826897,168.4291575958255,160.44704343168914,110.0,110.0,220.0,205.0, 0.011,0,-2,49,16.8,0,0,0
'49,'0,169.1788069495746,161.10896963826897,168.4291575958255,160.44704343168914,110.0,110.0,220.0,205.0, 0.011,0,-2,49,16.8,0,0,0
'49,'0,169.1788069495746,161.10896963826897,168.4291575958255,160.44704343168914,110.0,110.0,220.0,205.0, 0.011,0,-2,49,16.8,0,0,0
'49,'0,169.55721648267865,161.4357778714043,168.80651238593688,160.7750729461844,110.0,110.0,220.0,205.0, 0.009,0,0,49,16.7,0,0,0
'49,'0,169.55721648267865,161.4357778714043,168.80651238593688,160.7750729461844,110.0,110.0,220.0,205.0, 0.009,0,0,49,16.7,0,0,0
'49,'0,169.55721648267865,161.4357778714043,168.80651238593688,160.7750729461844,110.0,110.0,220.0,205.0, 0.009,0,0,49,16.7,0,0,0
'49,'0,169.55721648267865,161.4357778714043,168.80651238593688,160.7750729461844,110.0,110.0,220.0,205.0, 0.009,0,0,49,16.7,0,0,0
'49,'0,169.55721648267865,161.4357778714043,168.80651238593688,160.7750729461844,110.0,110.0,220.0,205.0, 0.009,0,0,49,16.7,0,0,0
'49,'0,169.55721648267865,161.4357778714043,168.80651238593688,160.7750729461844,110.0,110.0,220.0,205.0, 0.009,0,0,49,16.7,0,0,0
'49,'0,169.55721648267865,161.4357778714043,168.80651238593688,160.7750729461844,110.0,110.0,220.0,205.0, 0.009,0,0,49,16.7,0,0,0
'49,'0,169.55721648267865,161.4357778714043,168.80651238593688,160.7750729461844,110.0,110.0,220.0,205.0, 0.009,0,0,49,16.7,0,0,0
'49,'0,169.55721648267865,161.4357778714043,168.80651238593688,160.7750729461844,110.0,110.0,220.0,205.0, 0.009,0,0,49,16.7,0,0,0
'49,'0,169.55721648267865,161.4357778714043,168.80651238593688,160.7750729461844,110.0,110.0,220.0,205.0, 0.009,0,0,49,16.7,0,0,0
'49,'0,169.55721648267865,161.4357778714043,168.80651238593688,160.7750729461844,110.0,110.0,220.0,205.0, 0.009,0,0,49,16.7,0,0,0
'49,'0,169.93562601578267,161.7625861045396,169.18386717604827,161.10310246067965,110.0,110.0,220.0,205.0, 0.008,0,0,49,16.5,0,0,0
'49,'0,169.93562601578267,161.7625861045396,169.18386717604827,161.10310246067965,110.0,110.0,220.0,205.0, 0.008,0,0,49,16.5,0,0,0
'49,'0,169.93562601578267,161.7625861045396,169.18386717604827,161.10310246067965,110.0,110.0,220.0,205.0, 0.008,0,0,49,16.5,0,0,0
'49,'0,169.93562601578267,161.7625861045396,169.18386717604827,161.10310246067965,110.0,110.0,220.0,205.0, 0.008,0,0,49,16.5,0,0,0
'49,'0,169.93562601578267,161.7625861045396,169.18386717604827,161.10310246067965,110.0,110.0,220.0,205.0, 0.008,0,0,49,16.5,0,0,0
'49,'0,169.93562601578267,161.7625861045396,169.18386717604827,161.10310246067965,110.0,110.0,220.0,205.0, 0.008,0,0,49,16.5,0,0,0
'49,'0,169.93562601578267,161.7625861045396,169.18386717604827,161.10310246067965,110.0,110.0,220.0,205.0, 0.008,0,0,49,16.5,0,0,0
'49,'0,169.93562601578267,161.7625861045396,169.18386717604827,161.10310246067965,110.0,110.0,220.0,205.0, 0.008,0,0,49,16.5,0,0,0
'49,'0,169.93562601578267,161.7625861045396,169.18386717604827,161.10310246067965,110.0,110.0,220.0,205.0, 0.008,0,0,49,16.5,0,0,0
'49,'0,169.93562601578267,161.7625861045396,169.18386717604827,161.10310246067965,110.0,110.0,220.0,205.0, 0.008,0,0,49,16.5,0,0,0
'49,'0,169.93562601578267,161.7625861045396,169.18386717604827,161.10310246067965,110.0,110.0,220.0,205.0, 0.008,0,0,49,16.5,0,0,0
'49,'0,170.31403554888678,162.08939433767495,169.56122196615965,161.4311319751749,110.0,110.0,220.0,205.0, 0.006,0,0,49,16.4,0,0,0
'49,'0,170.31403554888678,162.08939433767495,169.56122196615965,161.4311319751749,110.0,110.0,220.0,205.0, 0.006,0,0,49,16.4,0,0,0
'49,'0,170.31403554888678,162.08939433767495,169.56122196615965,161.4311319751749,110.0,110.0,220.0,205.0, 0.006,0,0,49,16.4,0,0,0
'49,'0,170.31403554888678,162.08939433767495,169.56122196615965,161.4311319751749,110.0,110.0,220.0,205.0, 0.006,0,0,49,16.4,0,0,0
'49,'0,170.31403554888678,162.08939433767495,169.56122196615965,161.4311319751749,110.0,110.0,220.0,205.0, 0.006,0,0,49,16.4,0,0,0
'49,'0,170.31403554888678,162.08939433767495,169.56122196615965,161.4311319751749,110.0,110.0,220.0,205.0, 0.006,0,0,49,16.4,0,0,0
'49,'0,170.31403554888678,162.08939433767495,169.56122196615965,161.4311319751749,110.0,110.0,220.0,205.0, 0.006,0,0,49,16.4,0,0,0
'49,'0,170.31403554888678,162.08939433767495,169.56122196615965,161.4311319751749,110.0,110.0,220.0,205.0, 0.006,0,0,49,16.4,0,0,0
'49,'0,170.31403554888678,162.08939433767495,169.56122196615965,161.4311319751749,110.0,110.0,220.0,205.0, 0.006,0,0,49,16.4,0,0,0
'49,'0,170.31403554888678,162.08939433767495,169.56122196615965,161.4311319751749,110.0,110.0,220.0,205.0, 0.006,0,0,49,16.4,0,0,0
'49,'0,170.31403554888678,162.08939433767495,169.56122196615965,161.4311319751749,110.0,110.0,220.0,205.0, 0.006,0,0,49,16.4,0,0,0
'49,'0,170.31403554888678,162.08939433767495,169.56122196615965,161.4311319751749,110.0,110.0,220.0,205.0, 0.006,0,0,49,16.4,0,0,0
'49,'0,170.69244508199083,162.41620257081027,169.93857675627103,161.75916148967016,110.0,110.0,220.0,205.0, 0.005,0,0,49,16.3,0,0,0
'49,'0,170.69244508199083,162.41620257081027,169.93857675627103,161.75916148967016,110.0,110.0,220.0,205.0, 0.005,0,0,49,16.3,0,0,0
'49,'0,170.69244508199083,162.41620257081027,169.93857675627103,161.75916148967016,110.0,110.0,220.0,205.0, 0.005,0,0,49,16.3,0,0,0
'49,'0,170.69244508199083,162.41620257081027,169.93857675627103,161.75916148967016,110.0,110.0,220.0,205.0, 0.005,0,0,49,16.3,0,0,0
'49,'0,170.69244508199083,162.41620257081027,169.93857675627103,161.75916148967016,110.0,110.0,220.0,205.0, 0.005,0,0,49,16.3,0,0,0
'49,'0,170.69244508199083,162.41620257081027,169.93857675627103,161.75916148967016,110.0,110.0,220.0,205.0, 0.005,0,0,49,16.3,0,0,0
'49,'0,170.69244508199083,162.41620257081027,169.93857675627103,161.75916148967016,110.0,110.0,220.0,205.0, 0.005,0,0,49,16.3,0,0,0
'49,'0,170.69244508199083,162.41620257081027,169.93857675627103,161.75916148967016,110.0,110.0,220.0,205.0, 0.005,0,0,49,16.3,0,0,0
'49,'0,170.69244508199083,162.41620257081027,169.93857675627103,161.75916148967016,110.0,110.0,220.0,205.0, 0.005,0,0,49,16.3,0,0,0
'49,'0,170.69244508199083,162.41620257081027,169.93857675627103,161.75916148967016,110.0,110.0,220.0,205.0, 0.005,0,0,49,16.3,0,0,0
'49,'0,170.69244508199083,162.41620257081027,169.93857675627103,161.75916148967016,110.0,110.0,220.0,205.0, 0.005,0,0,49,16.3,0,0,0
'49,'0,171.07085461509485,162.74301080394554,170.31593154638242,162.08719100416542,110.0,110.0,220.0,205.0, 0.003,0,0,49,16.2,0,0,0
'49,'0,171.07085461509485,162.74301080394554,170.31593154638242,162.08719100416542,110.0,110.0,220.0,205.0, 0.003,0,0,49,16.2,0,0,0
'49,'0,171.07085461509485,162.74301080394554,170.31593154638242,162.08719100416542,110.0,110.0,220.0,205.0, 0.003,0,0,49,16.2,0,0,0
'49,'0,171.07085461509485,162.74301080394554,170.31593154638242,162.08719100416542,110.0,110.0,220.0,205.0, 0.003,0,0,49,16.2,0,0,0
'49,'0,171.07085461509485,162.74301080394554,170.31593154638242,162.08719100416542,110.0,110.0,220.0,205.0, 0.003,0,0,49,16.2,0,0,0
'49,'0,171.07085461509485,162.74301080394554,170.31593154638242,162.08719100416542,110.0,110.0,220.0,205.0, 0.003,0,0,49,16.2,0,0,0
'49,'0,171.07085461509485,162.74301080394554,170.31593154638242,162.08719100416542,110.0,110.0,220.0,205.0, 0.003,0,0,49,16.2,0,0,0
'49,'0,171.07085461509485,162.74301080394554,170.31593154638242,162.08719100416542,110.0,110.0,220.0,205.0, 0.003,0,0,49,16.2,0,0,0
'49,'0,171.07085461509485,162.74301080394554,170.31593154638242,162.08719100416542,110.0,110.0,220.0,205.0, 0.003,0,0,49,16.2,0,0,0
'49,'0,171.07085461509485,162.74301080394554,170.31593154638242,162.08719100416542,110.0,110.0,220.0,205.0, 0.003,0,0,49,16.2,0,0,0
'49,'0,171.07085461509485,162.74301080394554,170.31593154638242,162.08719100416542,110.0,110.0,220.0,205.0, 0.003,0,0,49,16.2,0,0,0
'49,'0,171.44926414819895,163.06981903708092,170.6932863364938,162.41522051866067,110.0,110.0,220.0,205.0, 0.001,0,0,49,16.0,0,0,0
'49,'0,171.44926414819895,163.06981903708092,170.6932863364938,162.41522051866067,110.0,110.0,220.0,205.0, 0.001,0,0,49,16.0,0,0,0
'49,'0,171.44926414819895,163.06981903708092,170.6932863364938,162.41522051866067,110.0,110.0,220.0,205.0, 0.001,0,0,49,16.0,0,0,0
'49,'0,171.44926414819895,163.06981903708092,170.6932863364938,162.41522051866067,110.0,110.0,220.0,205.0, 0.001,0,0,49,16.0,0,0,0
'49,'0,171.44926414819895,163.06981903708092,170.6932863364938,162.41522051866067,110.0,110.0,220.0,205.0, 0.001,0,0,49,16.0,0,0,0
'49,'0,171.44926414819895,163.06981903708092,170.6932863364938,162.41522051866067,110.0,110.0,220.0,205.0, 0.001,0,0,49,16.0,0,0,0
'49,'0,171.44926414819895,163.06981903708092,170.6932863364938,162.41522051866067,110.0,110.0,220.0,205.0, 0.001,0,0,49,16.0,0,0,0
'49,'0,171.44926414819895,163.06981903708092,170.6932863364938,162.41522051866067,110.0,110.0,220.0,205.0, 0.001,0,0,49,16.0,0,0,0
'49,'0,171.44926414819895,163.06981903708092,170.6932863364938,162.41522051866067,110.0,110.0,220.0,205.0, 0.001,0,0,49,16.0,0,0,0
'49,'0,171.44926414819895,163.06981903708092,170.6932863364938,162.41522051866067,110.0,110.0,220.0,205.0, 0.001,0,0,49,16.0,0,0,0
'49,'0,171.44926414819895,163.06981903708092,170.6932863364938,162.41522051866067,110.0,110.0,220.0,205.0, 0.001,0,0,49,16.0,0,0,0
'49,'0,171.44926414819895,163.06981903708092,170.6932863364938,162.41522051866067,110.0,110.0,220.0,205.0, 0.001,0,0,49,16.0,0,0,0
'49,'0,171.82767368130297,163.39662727021621,171.07064112660518,162.74325003315593,110.0,110.0,220.0,205.0, 0.0,0,0,49,15.9,0,0,0
'49,'0,171.82767368130297,163.39662727021621,171.07064112660518,162.74325003315593,110.0,110.0,220.0,205.0, -0.0,0,0,49,15.9,0,0,0
'49,'0,171.82767368130297,163.39662727021621,171.07064112660518,162.74325003315593,110.0,110.0,220.0,205.0, -0.0,0,0,49,15.9,0,0,0
'49,'0,171.82767368130297,163.39662727021621,171.07064112660518,162.74325003315593,110.0,110.0,220.0,205.0, -0.0,0,0,49,15.9,0,0,0
'49,'0,171.82767368130297,163.39662727021621,171.07064112660518,162.74325003315593,110.0,110.0,220.0,205.0, -0.0,0,0,49,15.9,0,0,0
'49,'0,171.82767368130297,163.39662727021621,171.07064112660518,162.74325003315593,110.0,110.0,220.0,205.0, -0.0,0,0,49,15.9,0,0,0
'49,'0,171.82767368130297,163.39662727021621,171.07064112660518,162.74325003315593,110.0,110.0,220.0,205.0, -0.0,0,0,49,15.9,0,0,0
'49,'0,171.82767368130297,163.39662727021621,171.07064112660518,162.74325003315593,110.0,110.0,220.0,205.0, -0.0,0,0,49,15.9,0,0,0
'49,'0,171.82767368130297,163.39662727021621,171.07064112660518,162.74325003315593,110.0,110.0,220.0,205.0, -0.0,0,0,49,15.9,0,0,0
'49,'0,171.82767368130297,163.39662727021621,171.07064112660518,162.74325003315593,110.0,110.0,220.0,205.0, -0.0,0,0,49,15.9,0,0,0
'49,'0,171.82767368130297,163.39662727021621,171.07064112660518,162.74325003315593,110.0,110.0,220.0,205.0, -0.0,0,0,49,15.9,0,0,0
'49,'0,172.20608321440702,163.7234355033515,171.44799591671656,163.0712795476512,110.0,110.0,220.0,205.0, -0.002,0,0,49,15.8,0,0,0
'49,'0,172.20608321440702,163.7234355033515,171.44799591671656,163.0712795476512,110.0,110.0,220.0,205.0, -0.002,0,0,49,15.8,0,0,0
'49,'0,172.20608321440702,163.7234355033515,171.44799591671656,163.0712795476512,110.0,110.0,220.0,205.0, -0.002,0,0,49,15.8,0,0,0
'49,'0,172.20608321440702,163.7234355033515,171.44799591671656,163.0712795476512,110.0,110.0,220.0,205.0, -0.002,0,0,49,15.8,0,0,0
'49,'0,172.20608321440702,163.7234355033515,171.44799591671656,163.0712795476512,110.0,110.0,220.0,205.0, -0.002,0,0,49,15.8,0,0,0
'49,'0,172.20608321440702,163.7234355033515,171.44799591671656,163.0712795476512,110.0,110.0,220.0,205.0, -0.002,0,0,49,15.8,0,0,0
'49,'0,172.20608321440702,163.7234355033515,171.44799591671656,163.0712795476512,110.0,110.0,220.0,205.0, -0.002,0,0,49,15.8,0,0,0
'49,'0,172.20608321440702,163.7234355033515,171.44799591671656,163.0712795476512,110.0,110.0,220.0,205.0, -0.002,0,0,49,15.8,0,0,0
'49,'0,172.20608321440702,163.7234355033515,171.44799591671656,163.0712795476512,110.0,110.0,220.0,205.0, -0.002,0,0,49,15.8,0,0,0
'49,'0,172.20608321440702,163.7234355033515,171.44799591671656,163.0712795476512,110.0,110.0,220.0,205.0, -0.002,0,0,49,15.8,0,0,0
'49,'0,172.20608321440702,163.7234355033515,171.44799591671656,163.0712795476512,110.0,110.0,220.0,205.0, -0.002,0,0,49,15.8,0,0,0
'49,'0,172.5844927475111,164.05024373648686,171.82535070682795,163.39930906214644,110.0,110.0,220.0,205.0, -0.004,0,0,49,15.7,0,0,0
'49,'0,172.5844927475111,164.05024373648686,171.82535070682795,163.39930906214644,110.0,110.0,220.0,205.0, -0.004,0,0,49,15.7,0,0,0
'49,'0,172.5844927475111,164.05024373648686,171.82535070682795,163.39930906214644,110.0,110.0,220.0,205.0, -0.004,0,0,49,15.7,0,0,0
'49,'0,172.5844927475111,164.05024373648686,171.82535070682795,163.39930906214644,110.0,110.0,220.0,205.0, -0.004,0,0,49,15.7,0,0,0
