$GNGLL,5243.35380,N,00719.18678,W,193019.60,A,A*62
$GNGLL,5243.35375,N,00719.18665,W,193019.80,A,A*6A
$GNGLL,5243.35372,N,00719.18653,W,193020.00,A,A*6A
$GNGLL,5243.35368,N,00719.18641,W,193020.20,A,A*60
$GNGLL,5243.35363,N,00719.18629,W,193020.40,A,A*63
$GNGLL,5243.35358,N,00719.18616,W,193020.60,A,A*65
$GNGLL,5243.35353,N,00719.18602,W,193020.80,A,A*65
$GNGLL,5243.35349,N,00719.18590,W,193021.00,A,A*6F
$GNGLL,5243.35345,N,00719.18578,W,193021.20,A,A*67
$GNGLL,5243.35341,N,00719.18567,W,193021.40,A,A*6B
$GNGLL,5243.35336,N,00719.18554,W,193021.60,A,A*69
$GNGLL,5243.35331,N,00719.18541,W,193021.80,A,A*64
$GNGLL,5243.35326,N,00719.18526,W,193022.00,A,A*68
$GNGLL,5243.35322,N,00719.18512,W,193022.20,A,A*69
$GNGLL,5243.35318,N,00719.18500,W,193022.40,A,A*65
$GNGLL,5243.35314,N,00719.18487,W,193022.60,A,A*65
$GNGLL,5243.35308,N,00719.18473,W,193022.80,A,A*6D
$GNGLL,5243.35301,N,00719.18458,W,193023.00,A,A*64
$GNGLL,5243.35296,N,00719.18444,W,193023.20,A,A*64
$GNGLL,5243.35292,N,00719.18431,W,193023.40,A,A*64
$GNGLL,5243.35287,N,00719.18420,W,193023.60,A,A*62
$GNGLL,5243.35281,N,00719.18407,W,193023.80,A,A*6F
$GNGLL,5243.35274,N,00719.18395,W,193024.00,A,A*66
$GNGLL,5243.35267,N,00719.18381,W,193024.20,A,A*63
$GNGLL,5243.35261,N,00719.18368,W,193024.40,A,A*64
$GNGLL,5243.35253,N,00719.18354,W,193024.60,A,A*68
$GNGLL,5243.35246,N,00719.18340,W,193024.80,A,A*67
$GNGLL,5243.35239,N,00719.18326,W,193025.00,A,A*66
$GNGLL,5243.35232,N,00719.18311,W,193025.20,A,A*6B
$GNGLL,5243.35226,N,00719.18297,W,193025.40,A,A*67
$GNGLL,5243.35219,N,00719.18284,W,193025.60,A,A*6B
$GNGLL,5243.35213,N,00719.18273,W,193025.80,A,A*67
$GNGLL,5243.35207,N,00719.18261,W,193026.00,A,A*6A
$GNGLL,5243.35200,N,00719.18246,W,193026.20,A,A*6A
$GNGLL,5243.35194,N,00719.18234,W,193026.40,A,A*67
$GNGLL,5243.35188,N,00719.18220,W,193026.60,A,A*6D
$GNGLL,5243.35182,N,00719.18209,W,193026.80,A,A*62
$GNGLL,5243.35176,N,00719.18197,W,193027.00,A,A*64
$GNGLL,5243.35170,N,00719.18182,W,193027.20,A,A*64
$GNGLL,5243.35163,N,00719.18167,W,193027.40,A,A*6B
