AimAng1,AimAang2,Aimx,Aimy,Currentx1,Currenty1,Startx,Starty,Finishx,Finishy,dist,Set_SteerAng,Steerangle,Gogo,ToEndPoint,Qual,Steerangle1,Steerangle2
'-125,'-125,613511.050260795,5842707.85553624,613538.418741835,5842726.80367602,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,33.27,-125,79.0000024,0,44.5,5,5.337838,79.0000024
'-125,'-125,613511.050260795,5842707.85553624,613538.418741835,5842726.80367602,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,33.27,-125,72.000002,0,44.5,5,4.864865,72.000002
'-125,'-125,613511.195331226,5842707.65889456,613538.493577214,5842726.55521913,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,33.19,-125,65.9999932,0,44.7,5,4.459459,65.9999932
'-125,'-125,613511.195331226,5842707.65889456,613538.493577214,5842726.55521913,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,33.19,-125,59.9999992,0,44.7,5,4.054054,59.9999992
'-125,'-125,613511.159741708,5842707.70713583,613538.378391621,5842726.5447392,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,33.09,-125,52.9999988,0,44.6,4,3.581081,52.9999988
'-125,'-125,613511.159741708,5842707.70713583,613538.378391621,5842726.5447392,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,33.09,-125,45.9999984,0,44.6,4,3.108108,45.9999984
'-125,'-125,613511.477598207,5842707.27628416,613538.766087146,5842726.16541057,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,33.17,-125,40.0000044,0,45.2,5,2.702703,40.0000044
'-125,'-125,613511.477598207,5842707.27628416,613538.766087146,5842726.16541057,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,33.17,-125,35.000002,0,45.2,5,2.364865,35.000002
'-125,'-125,613511.619029968,5842707.08457466,613538.831558958,5842725.91766238,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,33.08,-125,33.000004,0,45.4,5,2.22973,33.000004
'-125,'-125,613511.619029968,5842707.08457466,613538.831558958,5842725.91766238,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,33.08,-125,33.000004,0,45.4,5,2.22973,33.000004
'-125,'-125,613511.820245839,5842706.81182833,613538.925255863,5842725.56559501,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,32.95,-125,33.000004,0,45.7,5,2.22973,33.000004
'-125,'-125,613512.009553894,5842706.55522294,613538.954723653,5842725.19106907,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,32.75,-125,3.400004,0,45.9,5,0.22973,3.400004
'-125,'-125,613512.009553894,5842706.55522294,613538.954723653,5842725.19106907,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,32.75,-125,35.000002,0,45.9,5,2.364865,35.000002
'-125,'-125,613512.182717573,5842706.32050111,613538.891971104,5842724.7823024,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,32.45,-125,38.0000064,0,46.1,5,2.567568,38.0000064
'-125,'-125,613512.182717573,5842706.32050111,613538.891971104,5842724.7823024,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,32.45,-125,42.0000024,0,46.1,5,2.837838,42.0000024
'-125,'-125,613512.317026385,5842706.1384467,613538.76314087,5842724.40611981,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,32.13,-125,45.9999984,0,46.2,5,3.108108,45.9999984
'-125,'-125,613512.317026385,5842706.1384467,613538.76314087,5842724.40611981,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,32.13,-125,52.0000072,0,46.2,5,3.513514,52.0000072
'-125,'-125,613512.354085884,5842706.08821288,613538.540185343,5842724.1640625,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,31.8,-125,58.0000012,0,46.2,5,3.918919,58.0000012
'-125,'-125,613512.354085884,5842706.08821288,613538.540185343,5842724.1640625,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,31.8,-125,63.9999952,0,46.2,5,4.324324,63.9999952
'-125,'-125,613512.386325187,5842706.04451279,613538.277143398,5842723.90252164,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,31.44,-125,70.000004,0,46.2,5,4.72973,70.000004
'-125,'-125,613512.386325187,5842706.04451279,613538.277143398,5842723.90252164,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,31.44,-125,77.0000044,0,46.2,5,5.202703,77.0000044
'-125,'-125,613512.342413061,5842706.10403529,613537.954534477,5842723.75643837,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,31.09,-125,84.9999964,0,46,5,5.743243,84.9999964
'-125,'-125,613512.342413061,5842706.10403529,613537.954534477,5842723.75643837,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,31.09,-125,91.0000052,0,46,5,6.148649,91.0000052
'-125,'-125,613512.29754903,5842706.16484808,613537.646271789,5842723.62293144,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,30.76,-125,95.0000012,0,45.8,5,6.418919,95.0000012
'-125,'-125,613512.29754903,5842706.16484808,613537.646271789,5842723.62293144,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,30.76,-125,98.0000056,0,45.8,5,6.621622,98.0000056
'-125,'-125,613512.241932662,5842706.24023558,613537.429047608,5842723.5790944,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,30.56,-125,102.0000016,0,45.7,5,6.891892,102.0000016
'-125,'-125,613512.241932662,5842706.24023558,613537.429047608,5842723.5790944,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,30.56,-125,104.9999912,0,45.7,5,7.094594,104.9999912
'-125,'-125,613512.213038549,5842706.27940129,613537.231706487,5842723.49399002,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,30.35,-125,105.9999976,0,45.6,5,7.162162,105.9999976
'-125,'-125,613512.213038549,5842706.27940129,613537.231706487,5842723.49399002,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,30.35,-125,105.9999976,0,45.6,5,7.162162,105.9999976
'-125,'-125,613512.188046406,5842706.31327792,613536.996469432,5842723.37276057,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,30.09,-125,104.9999912,0,45.5,5,7.094594,104.9999912
'-125,'-125,613512.188046406,5842706.31327792,613536.996469432,5842723.37276057,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,30.09,-125,104.9999912,0,45.5,5,7.094594,104.9999912
'-124,'-124,613512.123437679,5842706.40085448,613536.667219753,5842723.26510092,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,29.76,-124,105.9999976,0,45.3,5,7.162162,105.9999976
'-124,'-124,613512.123437679,5842706.40085448,613536.667219753,5842723.26510092,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,29.76,-124,105.9999976,0,45.3,5,7.162162,105.9999976
'-124,'-124,613512.091333775,5842706.44437104,613536.304437771,5842723.06466304,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,29.35,-124,104.9999912,0,45.1,5,7.094594,104.9999912
'-124,'-124,613512.091333775,5842706.44437104,613536.304437771,5842723.06466304,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,29.35,-124,103.9999996,0,45.1,5,7.027027,103.9999996
'-124,'-124,613512.057206275,5842706.49063056,613536.009200924,5842722.91829176,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,29.03,-124,104.9999912,0,45,5,7.094594,104.9999912
'-124,'-124,613512.044137405,5842706.5083453,613535.792803568,5842722.78600295,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,28.77,-124,104.9999912,0,44.9,5,7.094594,104.9999912
'-124,'-124,613512.044137405,5842706.5083453,613535.792803568,5842722.78600295,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,28.77,-124,104.9999912,0,44.9,5,7.094594,104.9999912
'-124,'-124,613511.99956557,5842706.56876203,613535.684271527,5842722.79923368,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,28.69,-124,105.9999976,0,44.8,5,7.162162,105.9999976
'-124,'-124,613511.99956557,5842706.56876203,613535.684271527,5842722.79923368,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,28.69,-124,107.9999956,0,44.8,5,7.297297,107.9999956
'-124,'-124,613511.952715896,5842706.63226634,613535.641501112,5842722.86574743,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,28.7,-124,111.9999916,0,44.7,5,7.567567,111.9999916
'-124,'-124,613511.952715896,5842706.63226634,613535.641501112,5842722.86574743,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,28.7,-124,111,0,44.7,5,7.5,111
'-124,'-124,613511.95727549,5842706.62608585,613535.646812781,5842722.86012177,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,28.7,-124,111,0,44.7,5,7.5,111
'-124,'-124,613511.949356008,5842706.63682064,613535.619973062,5842722.85689834,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,28.68,-124,111,0,44.7,5,7.5,111
'-124,'-124,613511.949356008,5842706.63682064,613535.619973062,5842722.85689834,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,28.68,-124,111,0,44.7,5,7.5,111
'-124,'-124,613511.940716851,5842706.64853094,613535.599851929,5842722.86013793,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,28.66,-124,111,0,44.7,5,7.5,111
'-124,'-124,613511.940716851,5842706.64853094,613535.599851929,5842722.86013793,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,28.66,-124,111,0,44.7,5,7.5,111
'-124,'-124,613511.941353257,5842706.6476683,613535.589254572,5842722.85098769,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,28.65,-124,111,0,44.7,5,7.5,111
'-124,'-124,613511.941353257,5842706.6476683,613535.589254572,5842722.85098769,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,28.65,-124,111,0,44.7,5,7.5,111
'-124,'-124,613511.927387245,5842706.66659911,613535.568323915,5842722.8647804,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,28.64,-124,111,0,44.7,5,7.5,111
'-124,'-124,613511.927387245,5842706.66659911,613535.568323915,5842722.8647804,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,28.64,-124,111,0,44.7,5,7.5,111
'-124,'-124,613511.918293578,5842706.67892549,613535.550505802,5842722.87067042,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,28.63,-124,111,0,44.6,5,7.5,111
'-124,'-124,613511.918293578,5842706.67892549,613535.550505802,5842722.87067042,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,28.63,-124,111,0,44.6,5,7.5,111
'-124,'-124,613511.915387465,5842706.6828647,613535.541730946,5842722.87028002,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,28.62,-124,111,0,44.6,5,7.5,111
'-124,'-124,613511.915387465,5842706.6828647,613535.541730946,5842722.87028002,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,28.62,-124,111,0,44.6,5,7.5,111
'-124,'-124,613511.921206872,5842706.67497655,613535.54787811,5842722.86263366,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,28.62,-124,109.9999936,0,44.6,5,7.432432,109.9999936
'-124,'-124,613511.932374983,5842706.65983827,613535.62292109,5842722.89461843,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,28.7,-124,109.9999936,0,44.7,5,7.432432,109.9999936
'-124,'-124,613511.932374983,5842706.65983827,613535.62292109,5842722.89461843,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,28.7,-124,109.9999936,0,44.7,5,7.432432,109.9999936
'-124,'-124,613511.935554073,5842706.65552904,613535.630159157,5842722.89330367,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,28.71,-124,109.9999936,0,44.7,5,7.432432,109.9999936
'-124,'-124,613511.935554073,5842706.65552904,613535.630159157,5842722.89330367,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,28.71,-124,109.9999936,0,44.7,5,7.432432,109.9999936
'-124,'-124,613511.924518334,5842706.67048789,613535.611583471,5842722.9027,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,28.7,-124,109.9999936,0,44.7,5,7.432432,109.9999936
'-124,'-124,613511.924518334,5842706.67048789,613535.611583471,5842722.9027,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,28.7,-124,109.9999936,0,44.7,5,7.432432,109.9999936
'-124,'-124,613511.919174501,5842706.67773141,613535.605791283,5842722.90961275,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,28.7,-124,111,0,44.7,5,7.5,111
'-124,'-124,613511.906465945,5842706.69495774,613535.579717792,5842722.91697924,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,28.68,-124,111,0,44.6,5,7.5,111
'-124,'-124,613511.906465945,5842706.69495774,613535.579717792,5842722.91697924,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,28.68,-124,111,0,44.6,5,7.5,111
'-124,'-124,613511.901794205,5842706.70129024,613535.564990579,5842722.91589341,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,28.67,-124,111,0,44.6,5,7.5,111
'-124,'-124,613511.901794205,5842706.70129024,613535.564990579,5842722.91589341,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,28.67,-124,111,0,44.6,5,7.5,111
'-124,'-124,613511.89177182,5842706.7148755,613535.548345621,5842722.92459293,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,28.66,-124,111,0,44.6,5,7.5,111
'-124,'-124,613511.89177182,5842706.7148755,613535.548345621,5842722.92459293,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,28.66,-124,111,0,44.6,5,7.5,111
'-124,'-124,613511.88248064,5842706.72746961,613535.533064294,5842722.93276787,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,28.65,-124,111,0,44.6,5,7.5,111
'-124,'-124,613511.88248064,5842706.72746961,613535.533064294,5842722.93276787,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,28.65,-124,111,0,44.6,5,7.5,111
'-124,'-124,613511.874360552,5842706.73847632,613535.517839245,5842722.93853297,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,28.64,-124,111,0,44.6,5,7.5,111
'-124,'-124,613511.861585337,5842706.75579301,613535.500397752,5842722.95240716,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,28.64,-124,111,0,44.5,5,7.5,111
'-124,'-124,613511.861585337,5842706.75579301,613535.500397752,5842722.95240716,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,28.64,-124,111,0,44.5,5,7.5,111
'-124,'-124,613511.863596166,5842706.75306735,613535.476692226,5842722.93070951,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,28.61,-124,111,0,44.5,5,7.5,111
'-124,'-124,613511.863596166,5842706.75306735,613535.476692226,5842722.93070951,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,28.61,-124,109.000002,0,44.5,5,7.364865,109.000002
'-124,'-124,613511.863596166,5842706.75306735,613535.476692226,5842722.93070951,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,28.61,-124,105.9999976,0,44.5,5,7.162162,105.9999976
'-124,'-124,613511.883178786,5842706.72652328,613535.370246798,5842722.81118952,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,28.45,-124,103.9999996,0,44.5,5,7.027027,103.9999996
'-124,'-124,613511.883178786,5842706.72652328,613535.370246798,5842722.81118952,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,28.45,-124,102.0000016,0,44.5,5,6.891892,102.0000016
'-124,'-124,613511.867039701,5842706.74839967,613535.113957809,5842722.65589772,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,28.15,-124,102.0000016,0,44.4,5,6.891892,102.0000016
'-124,'-124,613511.838462136,5842706.7871363,613534.780461318,5842722.46968348,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,27.77,-124,102.0000016,0,44.3,5,6.891892,102.0000016
'-124,'-124,613511.838462136,5842706.7871363,613534.780461318,5842722.46968348,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,27.77,-124,100.9999952,0,44.3,5,6.824324,100.9999952
'-124,'-124,613511.824464009,5842706.80611064,613534.411796111,5842722.22700573,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,27.33,-124,100.0000036,0,44.1,5,6.756757,100.0000036
'-124,'-124,613511.824464009,5842706.80611064,613534.411796111,5842722.22700573,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,27.33,-124,100.0000036,0,44.1,5,6.756757,100.0000036
'-124,'-124,613511.827606341,5842706.80185124,613534.030005377,5842721.93876582,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,26.85,-124,98.9999972,0,44,5,6.689189,98.9999972
'-124,'-124,613511.827606341,5842706.80185124,613534.030005377,5842721.93876582,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,26.85,-124,98.9999972,0,44,5,6.689189,98.9999972
'-124,'-124,613511.69796607,5842706.97757748,613533.670396358,5842721.94483492,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,26.57,-124,100.0000036,0,43.7,4,6.756757,100.0000036
'-124,'-124,613511.69796607,5842706.97757748,613533.670396358,5842721.94483492,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,26.57,-124,100.9999952,0,43.7,4,6.824324,100.9999952
'-124,'-124,613511.69796607,5842706.97757748,613533.670396358,5842721.94483492,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,26.57,-124,102.9999932,0,43.7,4,6.959459,102.9999932
'-124,'-124,613511.732008269,5842706.93143358,613533.157683942,5842721.49532829,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,25.89,-124,102.9999932,0,43.6,5,6.959459,102.9999932
'-124,'-124,613511.732008269,5842706.93143358,613533.157683942,5842721.49532829,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,25.89,-124,104.9999912,0,43.6,5,7.094594,104.9999912
'-124,'-124,613511.707886565,5842706.96413033,613532.807905968,5842721.28777539,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,25.48,-124,107.000004,0,43.4,5,7.22973,107.000004
'-124,'-124,613511.707886565,5842706.96413033,613532.807905968,5842721.28777539,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,25.48,-124,107.000004,0,43.4,5,7.22973,107.000004
'-124,'-124,613511.596478885,5842707.11514246,613532.341011544,5842721.17653074,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,25.04,-124,111,0,43.1,5,7.5,111
'-124,'-124,613511.596478885,5842707.11514246,613532.341011544,5842721.17653074,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,25.04,-124,111.9999916,0,43.1,5,7.567567,111.9999916
'-124,'-124,613511.504768967,5842707.23945444,613531.877831355,5842721.02679425,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,24.58,-124,114.999996,0,42.8,5,7.77027,114.999996
'-124,'-124,613511.504768967,5842707.23945444,613531.877831355,5842721.02679425,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,24.58,-124,118.0000004,0,42.8,5,7.972973,118.0000004
'-124,'-124,613511.361468942,5842707.43369635,613531.352279105,5842720.93903342,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,24.1,-124,119.0000068,0,42.5,5,8.040541,119.0000068
'-124,'-124,613511.361468942,5842707.43369635,613531.352279105,5842720.93903342,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,24.1,-124,119.0000068,0,42.5,5,8.040541,119.0000068
