Aimx,Aimy,Currentx1,Currenty1,Startx,Starty,Finishx,Finishy,dist,ss
613511.012299449,5842722.30302299,613510.617177383,5842720.73010933,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.28,0
613510.728678641,5842722.66826724,613510.326673737,5842721.09000889,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.29,0
613510.454361742,5842723.02153,613510.041477398,5842721.43482351,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.3,0
613510.454361742,5842723.02153,613510.041477398,5842721.43482351,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.3,0
613510.164709687,5842723.39454124,613509.733211994,5842721.79338104,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.32,0
613510.164709687,5842723.39454124,613509.733211994,5842721.79338104,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.32,0
613510.164709687,5842723.39454124,613509.733211994,5842721.79338104,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.32,0
613509.860619129,5842723.78614625,613509.420834231,5842722.17855084,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.33,0
613509.860619129,5842723.78614625,613509.420834231,5842722.17855084,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.33,0
613509.602502152,5842724.1185469,613509.164278534,5842722.51216387,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.33,0
613509.342282087,5842724.45365589,613508.881519435,5842722.82977076,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.36,0
613509.342282087,5842724.45365589,613508.881519435,5842722.82977076,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.36,0
613509.057915896,5842724.81986005,613508.58478661,5842723.18637193,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.38,0
613509.057915896,5842724.81986005,613508.58478661,5842723.18637193,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.38,0
613509.057915896,5842724.81986005,613508.58478661,5842723.18637193,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.38,0
613508.80875919,5842725.14072175,613508.367811,5842723.53222301,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.33,0
613508.59847931,5842725.41151823,613508.176125031,5842723.81745811,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.31,0
613508.59847931,5842725.41151823,613508.176125031,5842723.81745811,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.31,0
613508.34419744,5842725.73898007,613507.973175502,5842724.18478073,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.25,0
613508.34419744,5842725.73898007,613507.973175502,5842724.18478073,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.25,0
613508.115467514,5842726.03353635,613507.741017938,5842724.47667537,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.25,0
613508.115467514,5842726.03353635,613507.741017938,5842724.47667537,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.25,0
613507.868492312,5842726.35158873,613507.489635504,5842724.79130543,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.26,0
613507.868492312,5842726.35158873,613507.489635504,5842724.79130543,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.26,0
613507.60664589,5842726.68879213,613507.198725148,5842725.10594,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.29,0
613507.60664589,5842726.68879213,613507.198725148,5842725.10594,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.29,0
613507.345902285,5842727.02457533,613506.932754199,5842725.43766404,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.3,0
613507.345902285,5842727.02457533,613506.932754199,5842725.43766404,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.3,0
613507.074007382,5842727.37471907,613506.635727152,5842725.76829208,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.33,0
613507.074007382,5842727.37471907,613506.635727152,5842725.76829208,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.33,0
613507.074007382,5842727.37471907,613506.635727152,5842725.76829208,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.33,0
613506.813076218,5842727.71074381,613506.363332039,5842726.09541479,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.35,0
613506.813076218,5842727.71074381,613506.363332039,5842726.09541479,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.35,0
613506.543726855,5842728.05760943,613506.093967363,5842726.44226852,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.35,0
613506.543726855,5842728.05760943,613506.093967363,5842726.44226852,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.35,0
613506.286074724,5842728.38941146,613505.826373147,5842726.76635028,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.36,0
613506.286074724,5842728.38941146,613505.826373147,5842726.76635028,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.36,0
613506.013752548,5842728.74010544,613505.565605977,5842727.126017,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.34,0
613506.013752548,5842728.74010544,613505.565605977,5842727.126017,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.34,0
613505.741572999,5842729.09061574,613505.310154857,5842727.48951732,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.32,0
613505.741572999,5842729.09061574,613505.310154857,5842727.48951732,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.32,0
613505.48418699,5842729.42207507,613505.0743183,5842727.8377103,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.3,0
613505.48418699,5842729.42207507,613505.0743183,5842727.8377103,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.3,0
613505.237023585,5842729.74036981,613504.824143997,5842728.15366701,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.3,0
613505.237023585,5842729.74036981,613504.824143997,5842728.15366701,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.3,0
613504.961946145,5842730.09461199,613504.554840216,5842728.51239258,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.29,0
613504.961946145,5842730.09461199,613504.554840216,5842728.51239258,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.29,0
613504.686434053,5842730.44941392,613504.286068945,5842728.87242891,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.28,0
613504.686434053,5842730.44941392,613504.286068945,5842728.87242891,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.28,0
613504.392393668,5842730.8280764,613503.97759668,5842729.2398847,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.3,0
613504.392393668,5842730.8280764,613503.97759668,5842729.2398847,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.3,0
613504.115642539,5842731.18447395,613503.695825516,5842729.59238407,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.31,0
613504.115642539,5842731.18447395,613503.695825516,5842729.59238407,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.31,0
613503.850735837,5842731.52561835,613503.414504457,5842729.92078233,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.33,0
613503.850735837,5842731.52561835,613503.414504457,5842729.92078233,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.33,0
613503.567208032,5842731.89074283,613503.108742139,5842730.26864119,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.36,0
613503.567208032,5842731.89074283,613503.108742139,5842730.26864119,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.36,0
613503.312853584,5842732.21829814,613502.845507584,5842730.58930088,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.37,0
613503.312853584,5842732.21829814,613502.845507584,5842730.58930088,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.37,0
613503.015802944,5842732.6008372,613502.52041221,5842730.95006255,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.4,0
613503.015802944,5842732.6008372,613502.52041221,5842730.95006255,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.4,0
613502.736126883,5842732.96100145,613502.23087073,5842731.30256606,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.42,0
613502.736126883,5842732.96100145,613502.23087073,5842731.30256606,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.42,0
613502.449774458,5842733.32976345,613501.95085751,5842731.6762506,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.41,0
613502.449774458,5842733.32976345,613501.95085751,5842731.6762506,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.41,0
613502.172464142,5842733.68688111,613501.684545494,5842732.0419087,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.39,0
613502.172464142,5842733.68688111,613501.684545494,5842732.0419087,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.39,0
613501.874267316,5842734.07089622,613501.404082301,5842732.4396944,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.37,0
613501.874267316,5842734.07089622,613501.404082301,5842732.4396944,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.37,0
613501.592885258,5842734.43325743,613501.122424118,5842732.8018412,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.37,0
613501.592885258,5842734.43325743,613501.122424118,5842732.8018412,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.37,0
613501.592885258,5842734.43325743,613501.122424118,5842732.8018412,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.37,0
613501.592885258,5842734.43325743,613501.122424118,5842732.8018412,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.37,0
613501.592885258,5842734.43325743,613501.122424118,5842732.8018412,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.37,0
613501.592885258,5842734.43325743,613501.122424118,5842732.8018412,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.37,0
613501.592885258,5842734.43325743,613501.122424118,5842732.8018412,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.37,0
613501.592885258,5842734.43325743,613501.122424118,5842732.8018412,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.37,0
613500.292676214,5842736.10765461,613499.710335764,5842734.38936144,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.51,0
613500.292676214,5842736.10765461,613499.710335764,5842734.38936144,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.51,0
613500.047024051,5842736.42400319,613499.483019223,5842734.71994807,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.49,0
613500.047024051,5842736.42400319,613499.483019223,5842734.71994807,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.49,0
613500.047024051,5842736.42400319,613499.483019223,5842734.71994807,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.49,0
613499.786533709,5842736.75946024,613499.261083871,5842735.08534398,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.44,0
613499.786533709,5842736.75946024,613499.261083871,5842735.08534398,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.44,0
613499.517488656,5842737.10593398,613499.028014491,5842735.45975368,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.4,0
613499.517488656,5842737.10593398,613499.028014491,5842735.45975368,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.4,0
613499.233629533,5842737.47148513,613498.73882856,5842735.82116844,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.4,0
613499.233629533,5842737.47148513,613498.73882856,5842735.82116844,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.4,0
613498.977856915,5842737.80086674,613498.510369441,5842736.17175963,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.37,0
613498.977856915,5842737.80086674,613498.510369441,5842736.17175963,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.37,0
613498.68780646,5842738.17439103,613498.230071113,5842736.55285667,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.36,0
613498.68780646,5842738.17439103,613498.230071113,5842736.55285667,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.36,0
613498.428757594,5842738.50799176,613497.966283161,5842736.88277739,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.36,0
613498.428757594,5842738.50799176,613497.966283161,5842736.88277739,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.36,0
613498.147750778,5842738.86986974,613497.697473938,5842737.25412709,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.35,0
613498.147750778,5842738.86986974,613497.697473938,5842737.25412709,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.35,0
613497.875105412,5842739.22097992,613497.408487171,5842737.59254779,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.37,0
613497.875105412,5842739.22097992,613497.408487171,5842737.59254779,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.37,0
613497.581715332,5842739.59880495,613497.105245371,5842737.96272272,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.38,0
613497.581715332,5842739.59880495,613497.105245371,5842737.96272272,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.38,0
613497.304894743,5842739.95529194,613496.831656993,5842738.32171961,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.38,0
613497.304894743,5842739.95529194,613496.831656993,5842738.32171961,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.38,0
613497.023380317,5842740.31782362,613496.549882593,5842738.6840494,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.38,0
613497.023380317,5842740.31782362,613496.549882593,5842738.6840494,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.38,0
613496.74864313,5842740.67162763,613496.271415482,5842739.03495704,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.38,0
613496.74864313,5842740.67162763,613496.271415482,5842739.03495704,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.38,0
613496.471415791,5842741.02863843,613495.997697359,5842739.39469283,613522.37362722,5842707.6720102,613495.548725172,5842742.21687087,1.38,26.8249020481016
613495.280573259,5842742.01556152,613495.997697359,5842739.39469283,613495.548725172,5842742.21687087,613496.305747247,5842742.78518911,2.53,-0.757022075005807
613498.183729687,5842740.37878095,613495.738528827,5842739.739003,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,2.32,0
613498.183729687,5842740.37878095,613495.738528827,5842739.739003,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,2.32,0
613497.918442575,5842740.71871441,613495.467074642,5842740.07412362,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,2.33,0
613497.620499194,5842741.10049295,613495.177486851,5842740.46242293,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,2.32,0
613497.620499194,5842741.10049295,613495.177486851,5842740.46242293,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,2.32,0
613497.620499194,5842741.10049295,613495.177486851,5842740.46242293,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,2.32,0
613497.3933642,5842741.39153906,613495.176040272,5842740.92959831,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,2.03,0
613497.313958112,5842741.4932884,613495.399790007,5842741.26793316,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.65,0
613497.313958112,5842741.4932884,613495.399790007,5842741.26793316,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.65,0
613497.260967929,5842741.56118893,613495.686171192,5842741.60068214,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.22,0
613497.260967929,5842741.56118893,613495.686171192,5842741.60068214,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.22,0
613497.173988634,5842741.67264241,613495.919185026,5842741.96186112,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,0.81,0
613497.173988634,5842741.67264241,613495.919185026,5842741.96186112,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,0.81,0
613497.173988634,5842741.67264241,613495.919185026,5842741.96186112,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,0.81,0
613497.146355672,5842741.70805072,613496.236405493,5842742.26639613,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,0.37,0
613497.111838918,5842741.75227978,613496.511604485,5842742.55233013,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,0.02,0
613497.111838918,5842741.75227978,613496.511604485,5842742.55233013,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,0.02,0
613497.111838918,5842741.75227978,613496.511604485,5842742.55233013,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,0.02,0
613497.195446467,5842741.64514679,613496.797364385,5842742.60295863,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,0.28,0
613497.330655237,5842741.47189304,613497.327776535,5842742.73812514,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,0.78,0
613497.330655237,5842741.47189304,613497.327776535,5842742.73812514,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,0.78,0
613497.536082512,5842741.20866275,613497.721378466,5842742.62174803,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.02,0
613497.536082512,5842741.20866275,613497.721378466,5842742.62174803,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.02,0
613497.536082512,5842741.20866275,613497.721378466,5842742.62174803,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.02,0
613497.780725087,5842740.89518277,613498.048815517,5842742.3728816,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.12,0
613497.780725087,5842740.89518277,613498.048815517,5842742.3728816,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.12,0
613498.038705434,5842740.56461205,613498.345694048,5842742.07266737,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.17,0
613498.038705434,5842740.56461205,613498.345694048,5842742.07266737,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.17,0
613498.30737423,5842740.22034537,613498.823576302,5842741.89167274,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.44,0
613498.30737423,5842740.22034537,613498.823576302,5842741.89167274,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.44,0
613498.529037316,5842739.93631084,613498.949520823,5842741.53293859,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.31,0
613498.795122353,5842739.59535493,613499.23760283,5842741.20914931,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.34,0
613498.795122353,5842739.59535493,613499.23760283,5842741.20914931,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.34,0
613498.795122353,5842739.59535493,613499.23760283,5842741.20914931,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.34,0
613499.061274646,5842739.25431285,613499.551347144,5842740.90524847,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.4,0
613499.061274646,5842739.25431285,613499.551347144,5842740.90524847,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.4,0
613499.323358519,5842738.91848395,613499.8579314,5842740.60414807,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.46,0
613499.323358519,5842738.91848395,613499.8579314,5842740.60414807,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.46,0
613499.599594187,5842738.56452123,613500.183212418,5842740.28846078,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.52,0
613499.859400929,5842738.23161021,613500.491679894,5842739.99352502,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.58,0
613499.859400929,5842738.23161021,613500.491679894,5842739.99352502,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.58,0
613500.135499153,5842737.87782361,613500.828346247,5842739.68700633,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.66,0
613500.135499153,5842737.87782361,613500.828346247,5842739.68700633,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.66,0
613500.406302099,5842737.53082227,613501.146181593,5842739.3767095,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.72,0
613500.406302099,5842737.53082227,613501.146181593,5842739.3767095,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.72,0
613500.672548178,5842737.18966001,613501.423432725,5842739.04413568,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.73,0
613500.672548178,5842737.18966001,613501.423432725,5842739.04413568,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.73,0
613500.933223101,5842736.85563651,613501.711480479,5842738.73147419,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.77,0
613500.933223101,5842736.85563651,613501.711480479,5842738.73147419,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.77,0
613501.207737787,5842736.50387903,613501.948532541,5842738.35048053,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.72,0
613501.207737787,5842736.50387903,613501.948532541,5842738.35048053,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.72,0
613501.475395781,5842736.16090757,613502.223749139,5842738.01340788,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.73,0
613501.475395781,5842736.16090757,613502.223749139,5842738.01340788,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.73,0
613501.7430888,5842735.81789122,613502.54364965,5842737.71113473,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.8,0
613501.7430888,5842735.81789122,613502.54364965,5842737.71113473,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.8,0
613502.015058132,5842735.4693953,613502.841632449,5842737.38293995,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.83,0
613502.015058132,5842735.4693953,613502.841632449,5842737.38293995,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.83,0
613502.247964066,5842735.17095442,613503.133676404,5842737.1306509,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.9,0
613502.247964066,5842735.17095442,613503.133676404,5842737.1306509,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.9,0
613502.536254474,5842734.80154501,613503.438624423,5842736.77424124,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.93,0
613502.536254474,5842734.80154501,613503.438624423,5842736.77424124,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.93,0
613502.811253766,5842734.44916656,613503.736529377,5842736.43973858,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.95,0
613502.811253766,5842734.44916656,613503.736529377,5842736.43973858,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.95,0
613503.105911149,5842734.07159863,613504.041667879,5842736.07035021,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.97,0
613503.105911149,5842734.07159863,613504.041667879,5842736.07035021,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.97,0
613503.399281117,5842733.69568038,613504.345750167,5842735.70279194,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.98,0
613503.399281117,5842733.69568038,613504.345750167,5842735.70279194,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.98,0
613503.399281117,5842733.69568038,613504.345750167,5842735.70279194,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.98,0
613503.399281117,5842733.69568038,613504.345750167,5842735.70279194,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.98,0
613503.9165414,5842733.03287366,613504.835496056,5842735.01851275,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.95,0
613503.9165414,5842733.03287366,613504.835496056,5842735.01851275,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.95,0
613504.181340172,5842732.69356595,613505.073527,5842734.65831519,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.91,0
613504.181340172,5842732.69356595,613505.073527,5842734.65831519,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.91,0
613504.45617037,5842732.34140418,613505.356272052,5842734.31233023,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.92,0
613504.45617037,5842732.34140418,613505.356272052,5842734.31233023,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.92,0
613504.750595249,5842731.96413418,613505.635298306,5842733.92304301,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.9,0
613504.750595249,5842731.96413418,613505.635298306,5842733.92304301,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.9,0
613504.750595249,5842731.96413418,613505.635298306,5842733.92304301,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.9,0
613505.044601786,5842731.58740024,613505.928129776,5842733.54539204,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,1.9,0
613505.308752615,5842731.24892278,613506.279052427,5842733.27463209,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,2.01,0
613505.308752615,5842731.24892278,613506.279052427,5842733.27463209,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,2.01,0
613505.606695411,5842730.867145,613506.59485359,5842732.90679114,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,2.03,0
613505.606695411,5842730.867145,613506.59485359,5842732.90679114,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,2.03,0
613505.885892953,5842730.509387,613506.901252433,5842732.57026127,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,2.07,0
613505.885892953,5842730.509387,613506.901252433,5842732.57026127,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,2.07,0
613506.179548683,5842730.13310257,613507.210768033,5842732.20635403,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,2.09,0
613506.179548683,5842730.13310257,613507.210768033,5842732.20635403,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,2.09,0
613506.455414288,5842729.77961405,613507.501967891,5842731.86483249,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,2.11,0
613506.455414288,5842729.77961405,613507.501967891,5842731.86483249,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,2.11,0
613506.734020061,5842729.42261433,613507.795730526,5842731.51966132,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,2.13,0
613506.734020061,5842729.42261433,613507.795730526,5842731.51966132,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,2.13,0
613506.734020061,5842729.42261433,613507.795730526,5842731.51966132,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,2.13,0
613507.018737126,5842729.05778372,613508.101726879,5842731.17143727,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,2.15,0
613507.018737126,5842729.05778372,613508.101726879,5842731.17143727,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,2.15,0
613507.303748566,5842728.69257591,613508.39358044,5842730.81156911,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,2.16,0
613507.303748566,5842728.69257591,613508.39358044,5842730.81156911,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,2.16,0
613507.587041042,5842728.32957075,613508.687122371,5842730.45656271,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,2.18,0
613507.587041042,5842728.32957075,613508.687122371,5842730.45656271,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,2.18,0
613507.916093505,5842727.90792967,613509.036689744,5842730.05093166,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,2.2,0
613507.916093505,5842727.90792967,613509.036689744,5842730.05093166,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,2.2,0
613508.168007308,5842727.58513249,613509.278093649,5842729.71993246,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,2.19,0
613508.451569449,5842727.22178179,613509.544440944,5842729.34314713,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,2.17,0
613508.451569449,5842727.22178179,613509.544440944,5842729.34314713,613496.305747247,5842742.78518911,613523.364857489,5842708.11220053,2.17,0
