AimAng1,AimAang2,Aimx,Aimy,GV.currentx1,GV.currenty1,GV.startx,GV.starty,GV.finishx,GV.finishy,dist,GV.Set_SteerAng,GV.Steerangle,GV.gogo,ToEndPoint,GVQual
'-174,'-174,613503.249242854,5842702.77469997,613504.0514512,5842710.71330653,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.8,-174,0,0,4.5,4
'-174,'-174,613503.249242854,5842702.77469997,613504.0514512,5842710.71330653,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.8,-174,0,0,4.5,4
'-174,'-174,613503.232224958,5842702.74989429,613504.052316765,5842710.67623193,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.8,-174,0,0,4.4,4
'-174,'-174,613503.232224958,5842702.74989429,613504.052316765,5842710.67623193,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.8,-174,0,0,4.4,4
'-174,'-174,613503.232224958,5842702.74989429,613504.052316765,5842710.67623193,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.8,-174,0,0,4.4,4
'-174,'-174,613503.21520706,5842702.7250886,613504.05318233,5842710.63915732,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.8,-174,0,0,4.4,4
'-174,'-174,613503.21520706,5842702.7250886,613504.05318233,5842710.63915732,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.8,-174,0,0,4.4,4
'-174,'-174,613503.21520706,5842702.7250886,613504.05318233,5842710.63915732,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.8,-174,0,0,4.4,4
'-174,'-174,613503.21520706,5842702.7250886,613504.05318233,5842710.63915732,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.8,-174,0,0,4.4,4
'-174,'-174,613503.193404907,5842702.69330927,613504.065736072,5842710.58380819,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.7,-174,0,0,4.3,4
'-174,'-174,613503.193404907,5842702.69330927,613504.065736072,5842710.58380819,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.7,-174,0,0,4.3,4
'-174,'-174,613503.193404907,5842702.69330927,613504.065736072,5842710.58380819,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.7,-174,0,0,4.3,4
'-174,'-174,613503.193404907,5842702.69330927,613504.065736072,5842710.58380819,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.7,-174,0,0,4.3,4
'-174,'-174,613503.164153371,5842702.65067154,613504.055779027,5842710.52793351,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.7,-174,0,0,4.3,4
'-174,'-174,613503.164153371,5842702.65067154,613504.055779027,5842710.52793351,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.7,-174,0,0,4.3,4
'-174,'-174,613503.164153371,5842702.65067154,613504.055779027,5842710.52793351,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.7,-174,0,0,4.3,4
'-174,'-174,613503.164153371,5842702.65067154,613504.055779027,5842710.52793351,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.7,-174,0,0,4.3,4
'-173,'-173,613503.142351217,5842702.61889221,613504.068332769,5842710.47258438,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.7,-173,0,0,4.2,4
'-173,'-173,613503.142351217,5842702.61889221,613504.068332769,5842710.47258438,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.7,-173,0,0,4.2,4
'-173,'-173,613503.142351217,5842702.61889221,613504.068332769,5842710.47258438,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.7,-173,0,0,4.2,4
'-173,'-173,613503.142351217,5842702.61889221,613504.068332769,5842710.47258438,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.7,-173,0,0,4.2,4
'-173,'-173,613503.125333321,5842702.59408652,613504.069198334,5842710.43550978,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.7,-173,0,0,4.2,4
'-173,'-173,613503.125333321,5842702.59408652,613504.069198334,5842710.43550978,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.7,-173,0,0,4.2,4
'-173,'-173,613503.125333321,5842702.59408652,613504.069198334,5842710.43550978,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.7,-173,0,0,4.2,4
'-173,'-173,613503.125333321,5842702.59408652,613504.069198334,5842710.43550978,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.7,-173,0,0,4.2,4
'-173,'-173,613503.104590732,5842702.56385164,613504.058808506,5842710.3981724,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.6,-173,0,0,4.1,4
'-173,'-173,613503.104590732,5842702.56385164,613504.058808506,5842710.3981724,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.6,-173,0,0,4.1,4
'-173,'-173,613503.104590732,5842702.56385164,613504.058808506,5842710.3981724,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.6,-173,0,0,4.1,4
'-173,'-173,613503.104590732,5842702.56385164,613504.058808506,5842710.3981724,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.6,-173,0,0,4.1,4
'-173,'-173,613503.083848142,5842702.53361675,613504.048418677,5842710.36083502,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.6,-173,0,0,4.1,4
'-173,'-173,613503.083848142,5842702.53361675,613504.048418677,5842710.36083502,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.6,-173,0,0,4.1,4
'-173,'-173,613503.083848142,5842702.53361675,613504.048418677,5842710.36083502,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.6,-173,0,0,4.1,4
'-173,'-173,613503.083848142,5842702.53361675,613504.048418677,5842710.36083502,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.6,-173,0,0,4.1,4
'-173,'-173,613503.063105554,5842702.50338186,613504.038028848,5842710.32349764,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.6,-173,0,0,4.1,4
'-173,'-173,613503.063105554,5842702.50338186,613504.038028848,5842710.32349764,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.6,-173,0,0,4.1,4
'-173,'-173,613503.063105554,5842702.50338186,613504.038028848,5842710.32349764,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.6,-173,0,0,4.1,4
'-173,'-173,613503.063105554,5842702.50338186,613504.038028848,5842710.32349764,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.6,-173,0,0,4.1,4
'-173,'-173,613503.054596604,5842702.49097902,613504.03846163,5842710.30496033,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.6,-173,0,0,4.1,4
'-173,'-173,613503.054596604,5842702.49097902,613504.03846163,5842710.30496033,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.6,-173,0,0,4.1,4
'-173,'-173,613503.054596604,5842702.49097902,613504.03846163,5842710.30496033,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.6,-173,0,0,4.1,4
'-173,'-173,613503.054596604,5842702.49097902,613504.03846163,5842710.30496033,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.6,-173,0,0,4.1,4
'-173,'-173,613503.042362964,5842702.47314698,613504.027639018,5842710.28616026,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.6,-173,0,0,4,4
'-173,'-173,613503.042362964,5842702.47314698,613504.027639018,5842710.28616026,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.6,-173,0,0,4,4
'-173,'-173,613503.042362964,5842702.47314698,613504.027639018,5842710.28616026,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.6,-173,0,0,4,4
'-173,'-173,613503.042362964,5842702.47314698,613504.027639018,5842710.28616026,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.6,-173,0,0,4,4
'-173,'-173,613503.033854016,5842702.46074413,613504.028071801,5842710.26762296,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.6,-173,0,0,4,4
'-173,'-173,613503.033854016,5842702.46074413,613504.028071801,5842710.26762296,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.6,-173,0,0,4,4
'-173,'-173,613503.033854016,5842702.46074413,613504.028071801,5842710.26762296,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.6,-173,0,0,4,4
'-173,'-173,613503.033854016,5842702.46074413,613504.028071801,5842710.26762296,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.6,-173,0,0,4,4
'-173,'-173,613503.013111426,5842702.43050925,613504.017681972,5842710.23028558,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.6,-173,0,0,4,4
'-173,'-173,613503.013111426,5842702.43050925,613504.017681972,5842710.23028558,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.6,-173,0,0,4,4
'-173,'-173,613503.013111426,5842702.43050925,613504.017681972,5842710.23028558,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.6,-173,0,0,4,4
'-173,'-173,613503.013111426,5842702.43050925,613504.017681972,5842710.23028558,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.6,-173,0,0,4,4
'-173,'-173,613503.004602477,5842702.4181064,613504.018114754,5842710.21174828,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.6,-173,0,0,4,4
'-173,'-173,613503.004602477,5842702.4181064,613504.018114754,5842710.21174828,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.6,-173,0,0,4,4
'-173,'-173,613503.004602477,5842702.4181064,613504.018114754,5842710.21174828,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.6,-173,0,0,4,4
'-173,'-173,613503.004602477,5842702.4181064,613504.018114754,5842710.21174828,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.6,-173,0,0,4,4
'-173,'-173,613502.983859888,5842702.38787152,613504.007724924,5842710.1744109,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.6,-173,0,0,3.9,4
'-173,'-173,613502.983859888,5842702.38787152,613504.007724924,5842710.1744109,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.6,-173,0,0,3.9,4
'-173,'-173,613502.983859888,5842702.38787152,613504.007724924,5842710.1744109,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.6,-173,0,0,3.9,4
'-173,'-173,613502.983859888,5842702.38787152,613504.007724924,5842710.1744109,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.6,-173,0,0,3.9,4
'-172,'-172,613502.95460835,5842702.34523379,613503.997767877,5842710.11853622,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.5,-172,0,0,3.9,4
'-172,'-172,613502.95460835,5842702.34523379,613503.997767877,5842710.11853622,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.5,-172,0,0,3.9,4
'-172,'-172,613502.95460835,5842702.34523379,613503.997767877,5842710.11853622,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.5,-172,0,0,3.9,4
'-172,'-172,613502.937590453,5842702.3204281,613503.998633442,5842710.08146161,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.5,-172,0,0,3.8,4
'-172,'-172,613502.937590453,5842702.3204281,613503.998633442,5842710.08146161,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.5,-172,0,0,3.8,4
'-172,'-172,613502.937590453,5842702.3204281,613503.998633442,5842710.08146161,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.5,-172,0,0,3.8,4
'-172,'-172,613502.937590453,5842702.3204281,613503.998633442,5842710.08146161,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.5,-172,0,0,3.8,4
'-172,'-172,613502.916847863,5842702.29019321,613503.988243612,5842710.04412423,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.5,-172,0,0,3.8,4
'-172,'-172,613502.916847863,5842702.29019321,613503.988243612,5842710.04412423,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.5,-172,0,0,3.8,4
'-172,'-172,613502.916847863,5842702.29019321,613503.988243612,5842710.04412423,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.5,-172,0,0,3.8,4
'-172,'-172,613502.916847863,5842702.29019321,613503.988243612,5842710.04412423,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.5,-172,0,0,3.8,4
'-172,'-172,613502.899829967,5842702.26538752,613503.989109177,5842710.00704963,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.5,-172,0,0,3.7,4
'-172,'-172,613502.899829967,5842702.26538752,613503.989109177,5842710.00704963,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.5,-172,0,0,3.7,4
'-172,'-172,613502.899829967,5842702.26538752,613503.989109177,5842710.00704963,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.5,-172,0,0,3.7,4
'-172,'-172,613502.899829967,5842702.26538752,613503.989109177,5842710.00704963,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.5,-172,0,0,3.7,4
'-172,'-172,613502.882812069,5842702.24058184,613503.989974742,5842709.96997503,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.5,-172,0,0,3.7,4
'-172,'-172,613502.882812069,5842702.24058184,613503.989974742,5842709.96997503,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.5,-172,0,0,3.7,4
'-172,'-172,613502.857285224,5842702.20337331,613503.991273089,5842709.91436312,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.4,-172,0,0,3.7,4
'-172,'-172,613502.857285224,5842702.20337331,613503.991273089,5842709.91436312,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.4,-172,0,0,3.7,4
'-172,'-172,613502.857285224,5842702.20337331,613503.991273089,5842709.91436312,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.4,-172,0,0,3.7,4
'-172,'-172,613502.857285224,5842702.20337331,613503.991273089,5842709.91436312,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.4,-172,0,0,3.7,4
'-171,'-171,613502.835483071,5842702.17159398,613504.003826831,5842709.85901399,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.4,-171,0,0,3.6,4
'-171,'-171,613502.835483071,5842702.17159398,613504.003826831,5842709.85901399,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.4,-171,0,0,3.6,4
'-171,'-171,613502.835483071,5842702.17159398,613504.003826831,5842709.85901399,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.4,-171,0,0,3.6,4
'-171,'-171,613502.835483071,5842702.17159398,613504.003826831,5842709.85901399,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.4,-171,0,0,3.6,4
'-171,'-171,613502.809956226,5842702.13438545,613504.005125178,5842709.80340208,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.4,-171,0,0,3.5,4
'-171,'-171,613502.809956226,5842702.13438545,613504.005125178,5842709.80340208,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.4,-171,0,0,3.5,4
'-171,'-171,613502.809956226,5842702.13438545,613504.005125178,5842709.80340208,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.4,-171,0,0,3.5,4
'-171,'-171,613502.809956226,5842702.13438545,613504.005125178,5842709.80340208,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.4,-171,0,0,3.5,4
'-171,'-171,613502.776979994,5842702.08631851,613503.983912734,5842709.74726463,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,3.5,4
'-171,'-171,613502.776979994,5842702.08631851,613503.983912734,5842709.74726463,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,3.5,4
'-171,'-171,613502.776979994,5842702.08631851,613503.983912734,5842709.74726463,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,3.5,4
'-171,'-171,613502.776979994,5842702.08631851,613503.983912734,5842709.74726463,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,3.5,4
'-171,'-171,613502.755177842,5842702.05453918,613503.996466477,5842709.6919155,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,3.4,4
'-171,'-171,613502.755177842,5842702.05453918,613503.996466477,5842709.6919155,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,3.4,4
'-171,'-171,613502.755177842,5842702.05453918,613503.996466477,5842709.6919155,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,3.4,4
'-171,'-171,613502.755177842,5842702.05453918,613503.996466477,5842709.6919155,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,3.4,4
'-170,'-170,613502.724866741,5842702.01035701,613504.009453002,5842709.61802906,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.2,-170,0,0,3.4,4
'-170,'-170,613502.724866741,5842702.01035701,613504.009453002,5842709.61802906,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.2,-170,0,0,3.4,4
'-170,'-170,613502.724866741,5842702.01035701,613504.009453002,5842709.61802906,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.2,-170,0,0,3.4,4
'-170,'-170,613502.724866741,5842702.01035701,613504.009453002,5842709.61802906,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.2,-170,0,0,3.4,4
'-170,'-170,613502.671147919,5842701.93205519,613503.977850726,5842709.52455423,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.2,-170,0,0,3.3,4
'-170,'-170,613502.671147919,5842701.93205519,613503.977850726,5842709.52455423,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.2,-170,0,0,3.3,4
'-170,'-170,613502.671147919,5842701.93205519,613503.977850726,5842709.52455423,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.2,-170,0,0,3.3,4
'-170,'-170,613502.671147919,5842701.93205519,613503.977850726,5842709.52455423,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.2,-170,0,0,3.3,4
'-170,'-170,613502.624878484,5842701.86461177,613503.968759241,5842709.43160495,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.2,-170,0,0,3.2,4
